"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","continuous_pickup","continuous_drop_off","shape_dist_traveled","timepoint"
"102822-421","06:42:21","06:42:21","102822-NODE/7056562834","49","","","","","","","0"
"102822-421","06:44:17","06:44:17","102822-NODE/7056562833","50","","","","","","","0"
"102822-421","06:45:17","06:45:17","102822-NODE/7078209301","51","","","","","","","0"
"102822-421","06:45:48","06:45:48","102822-NODE/7077860799","52","","","","","","","0"
"102822-421","06:48:29","06:48:29","102822-NODE/10570253270","53","","","","","","","0"
"102822-421","06:50:13","06:50:13","102822-NODE/10570253269","54","","","","","","","0"
"102822-421","06:51:09","06:51:09","102822-NODE/9294738207","55","","","","","","","0"
"102822-421","06:52:17","06:52:17","102822-NODE/9294738206","56","","","","","","","0"
"102822-421","06:52:38","06:52:38","102822-NODE/7052366503","57","","","","","","","0"
"102822-421","06:54:05","06:54:05","102822-NODE/7052366502","58","","","","","","","0"
"102822-421","06:55:36","06:55:36","102822-NODE/7055596701","59","","","","","","","0"
"102822-421","07:00:33","07:00:33","102822-NODE/7052366501","60","","","","","","","0"
"102822-421","07:01:12","07:01:12","102822-NODE/10856637709","61","","","","","","","0"
"102822-421","07:02:00","07:02:00","102822-NODE/7055147061","62","","","","","","","0"
"102822-422","06:00:00","06:00:00","102822-NODE/7055147061","0","","","","","","","0"
"102822-422","06:59:19","06:59:19","102822-NODE/7054787062","1","","","","","","","0"
"102822-422","07:07:22","07:07:22","102822-NODE/7076942291","2","","","","","","","0"
"102822-422","07:09:48","07:09:48","102822-NODE/7076942290","3","","","","","","","0"
"102822-422","07:14:34","07:14:34","102822-NODE/7082486689","4","","","","","","","0"
"102822-422","07:16:41","07:16:41","102822-NODE/8010519328","5","","","","","","","0"
"102822-422","07:19:09","07:19:09","102822-NODE/7082486690","6","","","","","","","0"
"102822-422","07:23:07","07:23:07","102822-NODE/10602794018","7","","","","","","","0"
"102822-422","07:26:18","07:26:18","102822-NODE/7076942289","8","","","","","","","0"
"102822-422","07:28:18","07:28:18","102822-NODE/7082486688","9","","","","","","","0"
"102822-422","07:29:14","07:29:14","102822-NODE/7076942288","10","","","","","","","0"
"102822-422","07:31:21","07:31:21","102822-NODE/10866049930","11","","","","","","","0"
"102822-422","07:32:33","07:32:33","102822-NODE/7076942287","12","","","","","","","0"
"102822-422","07:35:08","07:35:08","102822-NODE/7076873479","13","","","","","","","0"
"102822-422","07:38:34","07:38:34","102822-NODE/7076942286","14","","","","","","","0"
"102822-422","07:38:59","07:38:59","102822-NODE/7082486686","15","","","","","","","0"
"102822-422","07:42:28","07:42:28","102822-NODE/7085152210","16","","","","","","","0"
"102822-422","07:43:45","07:43:45","102822-NODE/7076942285","17","","","","","","","0"
"102822-422","07:46:40","07:46:40","102822-NODE/7082486685","18","","","","","","","0"
"102822-422","07:47:18","07:47:18","102822-NODE/10861149968","19","","","","","","","0"
"102822-422","07:48:34","07:48:34","102822-NODE/9250161452","20","","","","","","","0"
"102822-422","07:49:37","07:49:37","102822-NODE/10861149967","21","","","","","","","0"
"102822-422","07:50:17","07:50:17","102822-NODE/7076873484","22","","","","","","","0"
"102822-422","07:52:10","07:52:10","102822-NODE/10866049929","23","","","","","","","0"
"102822-422","07:54:39","07:54:39","102822-NODE/10861149966","24","","","","","","","0"
"102822-422","07:55:21","07:55:21","102822-NODE/7076873480","25","","","","","","","0"
"102822-422","07:56:45","07:56:45","102822-NODE/9250161451","26","","","","","","","0"
"102822-422","07:57:24","07:57:24","102822-NODE/7076873481","27","","","","","","","0"
"102822-422","08:00:00","08:00:00","102822-NODE/7076873482","28","","","","","","","0"
"102822-423","06:00:00","06:00:00","102822-NODE/10866049928","0","","","","","","","0"
"102822-423","06:03:34","06:03:34","102822-NODE/7076873478","1","","","","","","","0"
"102822-423","06:05:57","06:05:57","102822-NODE/10602635522","2","","","","","","","0"
"102822-423","06:06:42","06:06:42","102822-NODE/9250161448","3","","","","","","","0"
"102822-423","06:08:03","06:08:03","102822-NODE/7076873477","4","","","","","","","0"
"102822-423","06:08:26","06:08:26","102822-NODE/10861149965","5","","","","","","","0"
"102822-423","06:10:43","06:10:43","102822-NODE/10602635521","6","","","","","","","0"
"102822-423","06:12:29","06:12:29","102822-NODE/10861149964","7","","","","","","","0"
"102822-423","06:13:09","06:13:09","102822-NODE/7902826899","8","","","","","","","0"
"102822-423","06:14:03","06:14:03","102822-NODE/10602635520","9","","","","","","","0"
"102822-423","06:15:17","06:15:17","102822-NODE/10861149963","10","","","","","","","0"
"102822-423","06:15:59","06:15:59","102822-NODE/7055717191","11","","","","","","","0"
"102822-423","06:17:53","06:17:53","102822-NODE/7076873476","12","","","","","","","0"
"102822-423","06:18:31","06:18:31","102822-NODE/10861149962","13","","","","","","","0"
"102822-423","06:19:37","06:19:37","102822-NODE/7076873475","14","","","","","","","0"
"102822-423","06:21:57","06:21:57","102822-NODE/9337342510","15","","","","","","","0"
"102822-423","06:23:11","06:23:11","102822-NODE/7055717190","16","","","","","","","0"
"102822-423","06:26:05","06:26:05","102822-NODE/7055717189","17","","","","","","","0"
"102822-423","06:27:57","06:27:57","102822-NODE/7055717188","18","","","","","","","0"
"102822-423","06:28:28","06:28:28","102822-NODE/10857026952","19","","","","","","","0"
"102822-423","06:29:12","06:29:12","102822-NODE/10861149960","20","","","","","","","0"
"102822-423","06:29:49","06:29:49","102822-NODE/7057928786","21","","","","","","","0"
"102822-423","06:31:45","06:31:45","102822-NODE/7055717187","22","","","","","","","0"
"102822-423","06:33:57","06:33:57","102822-NODE/7076873474","23","","","","","","","0"
"102822-423","06:35:33","06:35:33","102822-NODE/10857026951","24","","","","","","","0"
"102822-423","06:37:35","06:37:35","102822-NODE/7079601693","25","","","","","","","0"
"102822-423","06:42:16","06:42:16","102822-NODE/7079601692","26","","","","","","","0"
"102822-423","06:45:22","06:45:22","102822-NODE/7082468462","27","","","","","","","0"
"102822-423","06:47:32","06:47:32","102822-NODE/7082468461","28","","","","","","","0"
"102822-423","06:53:13","06:53:13","102822-NODE/7079601691","29","","","","","","","0"
"102822-423","06:56:29","06:56:29","102822-NODE/7055147054","30","","","","","","","0"
"102822-423","07:02:18","07:02:18","102822-NODE/7079601690","31","","","","","","","0"
"102822-423","07:22:24","07:22:24","102822-NODE/9272827000","32","","","","","","","0"
"102822-423","07:34:28","07:34:28","102822-NODE/9229594145","33","","","","","","","0"
"102822-423","07:38:58","07:38:58","102822-NODE/7052366503","34","","","","","","","0"
"102822-423","07:42:14","07:42:14","102822-NODE/7052366502","35","","","","","","","0"
"102822-423","07:45:39","07:45:39","102822-NODE/7055596701","36","","","","","","","0"
"102822-423","07:56:47","07:56:47","102822-NODE/7052366501","37","","","","","","","0"
"102822-423","08:00:00","08:00:00","102822-NODE/7055147061","38","","","","","","","0"
"102822-424","06:00:00","06:00:00","102822-NODE/9271876736","0","","","","","","","0"
"102822-424","06:07:10","06:07:10","102822-NODE/7054593077","1","","","","","","","0"
"102822-424","06:08:29","06:08:29","102822-NODE/7054999106","2","","","","","","","0"
"102822-424","06:09:39","06:09:39","102822-NODE/7054999105","3","","","","","","","0"
"102822-424","06:12:11","06:12:11","102822-NODE/9271876735","4","","","","","","","0"
"102822-424","06:13:45","06:13:45","102822-NODE/9271876734","5","","","","","","","0"
"102822-424","06:15:54","06:15:54","102822-NODE/7054999103","6","","","","","","","0"
"102822-424","06:19:00","06:19:00","102822-NODE/7054593076","7","","","","","","","0"
"102822-425","06:00:00","06:00:00","102822-NODE/9271876730","0","","","","","","","0"
"102822-425","06:01:48","06:01:48","102822-NODE/7054593055","1","","","","","","","0"
"102822-425","06:05:21","06:05:21","102822-NODE/7054593054","2","","","","","","","0"
"102822-425","06:07:38","06:07:38","102822-NODE/7054593053","3","","","","","","","0"
"102822-425","06:09:29","06:09:29","102822-NODE/3992199166","4","","","","","","","0"
"102822-425","06:12:39","06:12:39","102822-NODE/7054593051","5","","","","","","","0"
"102822-425","06:13:29","06:13:29","102822-NODE/7054593050","6","","","","","","","0"
"102822-425","06:15:00","06:15:00","102822-NODE/7054593049","7","","","","","","","0"
"102822-426","06:00:00","06:00:00","102822-NODE/9250076888","0","","","","","","","0"
"102822-426","06:53:29","06:53:29","102822-NODE/7066312418","1","","","","","","","0"
"102822-426","06:57:43","06:57:43","102822-NODE/10588802326","2","","","","","","","0"
"102822-426","07:02:28","07:02:28","102822-NODE/10588802325","3","","","","","","","0"
"102822-426","07:03:11","07:03:11","102822-NODE/10588802324","4","","","","","","","0"
"102822-426","07:05:02","07:05:02","102822-NODE/10588802323","5","","","","","","","0"
"102822-426","07:06:43","07:06:43","102822-NODE/10588802322","6","","","","","","","0"
"102822-426","07:08:28","07:08:28","102822-NODE/10597450670","7","","","","","","","0"
"102822-426","07:11:19","07:11:19","102822-NODE/7966345988","8","","","","","","","0"
"102822-426","07:12:22","07:12:22","102822-NODE/10597450673","9","","","","","","","0"
"102822-426","07:14:52","07:14:52","102822-NODE/10597450669","10","","","","","","","0"
"102822-426","07:22:49","07:22:49","102822-NODE/7966345987","11","","","","","","","0"
"102822-426","07:24:25","07:24:25","102822-NODE/9293675337","12","","","","","","","0"
"102822-426","07:33:37","07:33:37","102822-NODE/10597450676","13","","","","","","","0"
"102822-426","07:36:16","07:36:16","102822-NODE/10597450667","14","","","","","","","0"
"102822-426","07:47:13","07:47:13","102822-NODE/9272827002","15","","","","","","","0"
"102822-426","07:49:17","07:49:17","102822-NODE/10597450666","16","","","","","","","0"
"102822-426","07:50:54","07:50:54","102822-NODE/7066312416","17","","","","","","","0"
"102822-426","07:52:25","07:52:25","102822-NODE/7066312415","18","","","","","","","0"
"102822-426","07:57:06","07:57:06","102822-NODE/7066312414","19","","","","","","","0"
"102822-426","07:58:32","07:58:32","102822-NODE/7066312413","20","","","","","","","0"
"102822-426","07:59:30","07:59:30","102822-NODE/9293675336","21","","","","","","","0"
"102822-426","08:00:00","08:00:00","102822-NODE/10866078769","22","","","","","","","0"
"102822-427","06:00:00","06:00:00","102822-NODE/10866078767","0","","","","","","","0"
"102822-427","06:00:38","06:00:38","102822-NODE/10866078766","1","","","","","","","0"
"102822-427","06:02:00","06:02:00","102822-NODE/10866078765","2","","","","","","","0"
"102822-427","06:03:28","06:03:28","102822-NODE/10866078764","3","","","","","","","0"
"102822-427","06:06:24","06:06:24","102822-NODE/7066312426","4","","","","","","","0"
"102822-427","06:07:59","06:07:59","102822-NODE/7966538189","5","","","","","","","0"
"102822-427","06:09:20","06:09:20","102822-NODE/7066312425","6","","","","","","","0"
"102822-427","06:11:22","06:11:22","102822-NODE/7966345985","7","","","","","","","0"
"102822-427","06:20:36","06:20:36","102822-NODE/10597450678","8","","","","","","","0"
"102822-427","06:22:49","06:22:49","102822-NODE/10597450677","9","","","","","","","0"
"102822-427","06:26:55","06:26:55","102822-NODE/10597450671","10","","","","","","","0"
"102822-427","06:30:35","06:30:35","102822-NODE/9250076882","11","","","","","","","0"
"102822-427","06:32:49","06:32:49","102822-NODE/7066312424","12","","","","","","","0"
"102822-427","06:39:19","06:39:19","102822-NODE/7066312423","13","","","","","","","0"
"102822-427","06:41:30","06:41:30","102822-NODE/10597450674","14","","","","","","","0"
"102822-427","06:42:26","06:42:26","102822-NODE/7066312422","15","","","","","","","0"
"102822-427","06:44:46","06:44:46","102822-NODE/9250076881","16","","","","","","","0"
"102822-427","06:46:09","06:46:09","102822-NODE/10588802319","17","","","","","","","0"
"102822-427","06:49:17","06:49:17","102822-NODE/10588802318","18","","","","","","","0"
"102822-427","06:49:58","06:49:58","102822-NODE/10588802317","19","","","","","","","0"
"102822-427","06:53:48","06:53:48","102822-NODE/7066312421","20","","","","","","","0"
"102822-427","06:57:54","06:57:54","102822-NODE/7066312420","21","","","","","","","0"
"102822-427","07:02:48","07:02:48","102822-NODE/10866078763","22","","","","","","","0"
"102822-427","07:03:42","07:03:42","102822-NODE/7082468462","23","","","","","","","0"
"102822-427","07:05:20","07:05:20","102822-NODE/7082468461","24","","","","","","","0"
"102822-427","07:09:37","07:09:37","102822-NODE/7079601691","25","","","","","","","0"
"102822-427","07:12:05","07:12:05","102822-NODE/7055147054","26","","","","","","","0"
"102822-427","07:16:29","07:16:29","102822-NODE/7079601690","27","","","","","","","0"
"102822-427","07:31:38","07:31:38","102822-NODE/9272827000","28","","","","","","","0"
"102822-427","07:40:44","07:40:44","102822-NODE/9229594145","29","","","","","","","0"
"102822-427","07:44:08","07:44:08","102822-NODE/7052366503","30","","","","","","","0"
"102822-427","07:46:36","07:46:36","102822-NODE/7052366502","31","","","","","","","0"
"102822-427","07:49:11","07:49:11","102822-NODE/7055596701","32","","","","","","","0"
"102822-427","07:57:34","07:57:34","102822-NODE/7052366501","33","","","","","","","0"
"102822-427","08:00:00","08:00:00","102822-NODE/7055147061","34","","","","","","","0"
"102822-428","06:00:00","06:00:00","102822-NODE/7055596720","0","","","","","","","0"
"102822-428","06:01:23","06:01:23","102822-NODE/10870264385","1","","","","","","","0"
"102822-428","06:01:50","06:01:50","102822-NODE/7054917919","2","","","","","","","0"
"102822-428","06:03:58","06:03:58","102822-NODE/7054787067","3","","","","","","","0"
"102822-428","06:04:49","06:04:49","102822-NODE/7054787065","4","","","","","","","0"
"102822-428","06:05:06","06:05:06","102822-NODE/7071584255","5","","","","","","","0"
"102822-428","06:07:17","06:07:17","102822-NODE/7055147060","6","","","","","","","0"
"102822-428","06:10:10","06:10:10","102822-NODE/7054787064","7","","","","","","","0"
"102822-428","06:32:03","06:32:03","102822-NODE/7054917918","8","","","","","","","0"
"102822-428","06:33:19","06:33:19","102822-NODE/7078451675","9","","","","","","","0"
"102822-428","06:34:26","06:34:26","102822-NODE/7078451674","10","","","","","","","0"
"102822-428","06:34:55","06:34:55","102822-NODE/10649975464","11","","","","","","","0"
"102822-428","06:37:27","06:37:27","102822-NODE/7052366523","12","","","","","","","0"
"102822-428","06:37:55","06:37:55","102822-NODE/7082416543","13","","","","","","","0"
"102822-428","06:38:34","06:38:34","102822-NODE/10649975463","14","","","","","","","0"
"102822-428","06:40:30","06:40:30","102822-NODE/7052366522","15","","","","","","","0"
"102822-428","06:41:50","06:41:50","102822-NODE/7052366521","16","","","","","","","0"
"102822-428","06:42:40","06:42:40","102822-NODE/7052366520","17","","","","","","","0"
"102822-428","06:44:16","06:44:16","102822-NODE/7052366519","18","","","","","","","0"
"102822-428","06:45:23","06:45:23","102822-NODE/10591203007","19","","","","","","","0"
"102822-428","06:46:32","06:46:32","102822-NODE/7055596716","20","","","","","","","0"
"102822-428","06:47:17","06:47:17","102822-NODE/7055596715","21","","","","","","","0"
"102822-428","06:49:11","06:49:11","102822-NODE/7055596714","22","","","","","","","0"
"102822-428","06:50:01","06:50:01","102822-NODE/10589635488","23","","","","","","","0"
