"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"102822-NODE/7083218807","","Gendarmerie","","5.327146","-4.055225","","","0","","","0","",""
"102822-NODE/7083218808","","Caféier","","5.329098","-4.056141","","","0","","","0","",""
"102822-NODE/7083218809","","La Poste","","5.33334","-4.055099","","","0","","","0","",""
"102822-NODE/7083218810","","Au Tournant","","5.342523","-4.060113","","","0","","","0","",""
"102822-NODE/7083218811","","Supermarché","","5.342681","-4.057449","","","0","","","0","",""
"102822-NODE/7083218812","","Chantier","","5.342341","-4.056429","","","0","","","0","",""
"102822-NODE/7083218813","","Collège Jean Baptiste de la Salle 2","","5.341073","-4.053083","","","0","","","0","",""
"102822-NODE/7083218814","","Dinamori Boutique","","5.340222","-4.049524","","","0","","","0","",""
"102822-NODE/7083218815","","Cirocco","","5.346923","-4.045319","","","0","","","0","",""
"102822-NODE/7084919708","","Chantier","","5.342213","-4.056366","","","0","","","0","",""
"102822-NODE/7084919709","","Pharmacie Toits-Rouges","","5.331804","-4.055467","","","0","","","0","",""
"102822-NODE/7084919710","","Fsucom toît rouge","","5.331127","-4.056169","","","0","","","0","",""
"102822-NODE/7084919711","","Terminus 37 Camp Militaire","","5.322294","-4.062427","","","0","","","0","",""
"102822-NODE/7084919712","","Pharmacie Toits-Rouges","","5.331722","-4.05565","","","0","","","0","",""
"102822-NODE/7084919714","","Maquis","","5.349373","-4.045467","","","0","","","0","",""
"102822-NODE/7084943041","","Akadjoba","","5.324204","-4.080372","","","0","","","0","",""
"102822-NODE/7084943042","","Garage","","5.323936","-4.085734","","","0","","","0","",""
"102822-NODE/7084943043","","Timotel","","5.321806","-4.087802","","","0","","","0","",""
"102822-NODE/7084943044","","Collège Gloris","","5.317633","-4.088357","","","0","","","0","",""
"102822-NODE/7084943045","","Terminus 27 Niangon Sud à Gauche","","5.315996","-4.090298","","","0","","","0","",""
"102822-NODE/7084943047","","Carrefour à gauche","","5.317569","-4.094758","","","0","","","0","",""
"102822-NODE/7084943048","","Pharmacie Beyniouah","","5.321998","-4.093255","","","0","","","0","",""
"102822-NODE/7084943049","","Sodeci","","5.32463","-4.092671","","","0","","","0","",""
"102822-NODE/7084943050","","Carrefour Bar Éclat","","5.32547","-4.092487","","","0","","","0","",""
"102822-NODE/7084943051","","Super marché moins cher","","5.327646","-4.091366","","","0","","","0","",""
"102822-NODE/7084943052","","Carrefour Menuiserie","","5.329072","-4.090828","","","0","","","0","",""
"102822-NODE/7084943053","","Station Pétro Ivoire","","5.335178","-4.090901","","","0","","","0","",""
"102822-NODE/7084943054","","Magasin","","5.335615","-4.083813","","","0","","","0","",""
"102822-NODE/7084943055","","Carrefour Terminus 47","","5.339464","-4.0838","","","0","","","0","",""
"102822-NODE/7085040027","","Adjamé Agban","","5.358645","-4.029806","","","0","","","0","",""
"102822-NODE/7085040028","","Attécoubé Garage","","5.353396","-4.033075","","","0","","","0","",""
"102822-NODE/7085040029","","Pharmacie d'Attécoubé - Au feu","","5.350872","-4.031864","","","0","","","0","",""
"102822-NODE/7085040030","","Carrefour Esf","","5.347251","-4.030746","","","0","","","0","",""
"102822-NODE/7085040032","","En bas du pont","","5.308401","-4.018859","","","0","","","0","",""
"102822-NODE/7085040033","","Cimivoire","","5.297832","-4.014139","","","0","","","0","",""
"102822-NODE/7085040034","","Pharmacie du Port","","5.288802","-4.008287","","","0","","","0","",""
"102822-NODE/7085040035","","Movis","","5.278654","-4.008387","","","0","","","0","",""
"102822-NODE/7085040036","","Feu de Comafrique","","5.276901","-4.008385","","","0","","","0","",""
"102822-NODE/7085040037","","Pon de Vridi","","5.27013","-4.006038","","","0","","","0","",""
"102822-NODE/7085040038","","Pon de Vridi","","5.270289","-4.00576","","","0","","","0","",""
"102822-NODE/7085040040","","Movis","","5.278864","-4.008529","","","0","","","0","",""
"102822-NODE/7085040041","","Pharmacie du Port","","5.288994","-4.008385","","","0","","","0","",""
"102822-NODE/7085040042","","Cimivoire","","5.29766","-4.014098","","","0","","","0","",""
"102822-NODE/7085040043","","Après le feu","","5.299867","-4.016692","","","0","","","0","",""
"102822-NODE/7085040044","","Cdci","","5.302669","-4.020598","","","0","","","0","",""
"102822-NODE/7085040045","","Dinor","","5.303989","-4.021826","","","0","","","0","",""
"102822-NODE/7085040046","","Après le Pont","","5.307699","-4.020261","","","0","","","0","",""
"102822-NODE/7085040047","","Garage","","5.326406","-4.027425","","","0","","","0","",""
"102822-NODE/7085040048","","Ancien Onuci","","5.340202","-4.03067","","","0","","","0","",""
"102822-NODE/7085040049","","Pharmacie d'Agban","","5.358829","-4.029664","","","0","","","0","",""
"102822-NODE/7085152205","","Carrefour Sorbonne","","5.351177","-4.099608","","","0","","","0","",""
"102822-NODE/7085152206","","Carrefour Tiken Jah","","5.34469","-4.100408","","","0","","","0","",""
"102822-NODE/7085152207","","Banque Atlantique","","5.342262","-4.100383","","","0","","","0","",""
"102822-NODE/7085152208","","Maquis Ivoire","","5.336988","-4.100461","","","0","","","0","",""
"102822-NODE/7085152209","","Station First Petroleum","","5.328247","-4.104874","","","0","","","0","",""
"102822-NODE/7085152210","","Carrefour Ananeraie","","5.355123","-4.102635","","","0","","","0","",""
"102822-NODE/7085185967","","Magasin","","5.335431","-4.083819","","","0","","","0","",""
"102822-NODE/7098748068","","Pont Ferrail","","5.365078","-4.028751","","","0","","","0","",""
"102822-NODE/7098748069","","Station Shell","","5.363732","-4.025457","","","0","","","0","",""
"102822-NODE/7098748070","","Pont piéton","","5.361564","-4.022348","","","0","","","0","",""
"102822-NODE/7098748071","","Carrefour Agban","","5.360783","-4.017973","","","0","","","0","",""
"102822-NODE/7098748072","","Chic Shop","","5.359215","-3.962716","","","0","","","0","",""
"102822-NODE/7098748074","","Petit portail Génie 2000","","5.371162","-3.93509","","","0","","","0","",""
"102822-NODE/7098748075","","Panneau Orange","","5.374483","-3.9216","","","0","","","0","",""
"102822-NODE/7098748076","","Nouveau Chantier","","5.364712","-3.90842","","","0","","","0","",""
"102822-NODE/7098748077","","Nouvelle Gare Bingerville","","5.353105","-3.877556","","","0","","","0","",""
"102822-NODE/7098748078","","Nouvelle Gare Bingerville","","5.353007","-3.877554","","","0","","","0","",""
"102822-NODE/7098748079","","Ancien Marché","","5.357058","-3.883384","","","0","","","0","",""
"102822-NODE/7098748080","","Carrefour Marché","","5.357339","-3.886328","","","0","","","0","",""
"102822-NODE/7098748081","","Carrefour Garage","","5.361681","-3.906856","","","0","","","0","",""
"102822-NODE/7098748082","","Adama","","5.369556","-3.910177","","","0","","","0","",""
"102822-NODE/7098748083","","Socoprix","","5.362467","-3.956674","","","0","","","0","",""
"102822-NODE/7098748084","","Riviera 2","","5.352969","-3.97925","","","0","","","0","",""
"102822-NODE/7160556541","","Saint Jean","","5.336062","-4.003577","","","0","","","0","",""
"102822-NODE/7160556542","","Feu Pdci","","5.335149","-3.996117","","","0","","","0","",""
"102822-NODE/7160556543","","Feu Mosquée Golf","","5.339083","-3.978746","","","0","","","0","",""
"102822-NODE/7160556544","","Gorille carrefour","","5.346658","-3.975263","","","0","","","0","",""
"102822-NODE/7160556546","","Rond-point Riviera 2","","5.352731","-3.976883","","","0","","","0","",""
"102822-NODE/7160556547","","Rond-point Riviera 2","","5.352752","-3.976792","","","0","","","0","",""
"102822-NODE/7160556548","","Station First Petroleum","","5.351063","-3.976386","","","0","","","0","",""
"102822-NODE/7160556549","","Carrefour Flambeau","","5.340249","-3.974749","","","0","","","0","",""
"102822-NODE/7160556550","","Rond-point Axa","","5.338101","-3.975673","","","0","","","0","",""
"102822-NODE/7160556551","","Feu Pdci","","5.335006","-3.996665","","","0","","","0","",""
"102822-NODE/7160556553","","Saint Jean","","5.335848","-4.003644","","","0","","","0","",""
"102822-NODE/7160672808","","Saint Jean","","5.336504","-4.004032","","","0","","","0","",""
"102822-NODE/7160672809","","Carrefour la Vie","","5.349177","-4.002437","","","0","","","0","",""
"102822-NODE/7160672810","","Ena","","5.360799","-3.997863","","","0","","","0","",""
"102822-NODE/7160672811","","2 Plateaux Mobil","","5.369372","-3.998366","","","0","","","0","",""
"102822-NODE/7160672812","","Opera","","5.385205","-3.993176","","","0","","","0","",""
"102822-NODE/7160672813","","Pharmacie des Allées","","5.408796","-3.987014","","","0","","","0","",""
"102822-NODE/7160672814","","Carrefour Batim","","5.409833","-3.985214","","","0","","","0","",""
"102822-NODE/7160672815","","Angré Petro Ivoire","","5.40494","-3.990593","","","0","","","0","",""
"102822-NODE/7160672816","","Carrefour 12ème arrondissement","","5.37473","-3.998329","","","0","","","0","",""
"102822-NODE/7160672818","","Saint Jean","","5.336481","-4.003802","","","0","","","0","",""
"102822-NODE/7160738662","","Sodemi","","5.344688","-4.003044","","","0","","","0","",""
"102822-NODE/7160738664","","Angré Petro Ivoire","","5.404559","-3.990624","","","0","","","0","",""
"102822-NODE/7160738665","","Les Oscars","","5.394617","-3.991851","","","0","","","0","",""
"102822-NODE/7160738666","","Opera","","5.385484","-3.992974","","","0","","","0","",""
"102822-NODE/7160738667","","Snedai","","5.377104","-3.997912","","","0","","","0","",""
"102822-NODE/7167642497","","Pharmacie Vridi Sir","","5.262302","-3.98256","","","0","","","0","",""
"102822-NODE/7167642498","","Petit Bassam","","5.256899","-3.978191","","","0","","","0","",""
"102822-NODE/7167642499","","Centre Pilote Des Jeunes de Port-Bouët","","5.261705","-3.964384","","","0","","","0","",""
"102822-NODE/7167642500","","La Poste","","5.264022","-3.984483","","","0","","","0","",""
"102822-NODE/7167642501","","Vridi Cité","","5.266633","-3.988338","","","0","","","0","",""
"102822-NODE/7167642502","","Vridi Cité","","5.26669","-3.98835","","","0","","","0","",""
"102822-NODE/7167642503","","Paroisse St Jean Marie Vianney","","5.265601","-3.986018","","","0","","","0","",""
"102822-NODE/7167642504","","La Poste","","5.264015","-3.984289","","","0","","","0","",""
"102822-NODE/7167642506","","Petit Bassam","","5.256999","-3.978114","","","0","","","0","",""
"102822-NODE/7167642507","","Cimétière de Port-Bouët","","5.257227","-3.973066","","","0","","","0","",""
"102822-NODE/7167642508","","Station Ola","","5.25693","-3.972112","","","0","","","0","",""
"102822-NODE/7167707751","","Hôpital","","5.255782","-3.996235","","","0","","","0","",""
"102822-NODE/7167707752","","Vridi Canal","","5.263076","-4.015412","","","0","","","0","",""
"102822-NODE/7167707753","","Vridi Canal","","5.263053","-4.015359","","","0","","","0","",""
"102822-NODE/7167707754","","Pharmacie Vridi Village","","5.255617","-3.997311","","","0","","","0","",""
"102822-NODE/7167707755","","Terminus Marché de Port-Bouët","","5.256728","-3.96521","","","0","","","0","",""
"102822-NODE/7167781666","","Jean folly","","5.241296","-3.909647","","","0","","","0","",""
"102822-NODE/7167781667","","Marché Adjoufou","","5.243191","-3.921644","","","0","","","0","",""
"102822-NODE/7167781668","","Terminus Marché de Port-Bouët","","5.257605","-3.964837","","","0","","","0","",""
"102822-NODE/7167781670","","Eglise Méthodiste Unie Port-Bouët","","5.253743","-3.962221","","","0","","","0","",""
"102822-NODE/7167781671","","Marché Adjoufou","","5.243318","-3.921137","","","0","","","0","",""
"102822-NODE/7167781673","","Eglise Catholique","","5.240411","-3.902815","","","0","","","0","",""
"102822-NODE/7167781674","","Carrefour Abraham","","5.237917","-3.886596","","","0","","","0","",""
"102822-NODE/7167781676","","Anani - Rond-point","","5.237373","-3.873431","","","0","","","0","",""
"102822-NODE/7170470245","","Abobo Gare","","5.421859","-4.018099","","","0","","","0","",""
"102822-NODE/7170470246","","Carrefour Mosquée","","5.422525","-4.018703","","","0","","","0","",""
"102822-NODE/7170470247","","Abobo Gendarmerie","","5.427771","-4.020194","","","0","","","0","",""
"102822-NODE/7170470249","","BC (Belle Cité)","","5.44587","-4.020698","","","0","","","0","",""
"102822-NODE/7170470250","","Terminus BC/ Pharmacie Belle Cité","","5.44619","-4.020712","","","0","","","0","",""
"102822-NODE/7170470251","","Carrefour Ecole","","5.442658","-4.020535","","","0","","","0","",""
"102822-NODE/7170470252","","Sainte Marie","","5.433442","-4.020207","","","0","","","0","",""
"102822-NODE/7170470260","","Abobo Gare","","5.422072","-4.018208","","","0","","","0","",""
"102822-NODE/7170486851","","Taxi Gare après pont","","5.443821","-4.053404","","","0","","","0","",""
"102822-NODE/7170486852","","Bon Prix","","5.443708","-4.057509","","","0","","","0","",""
"102822-NODE/7170486853","","Carrefour N'dotré","","5.443347","-4.068857","","","0","","","0","",""
"102822-NODE/7170486854","","Paris Baguette","","5.443488","-4.068297","","","0","","","0","",""
"102822-NODE/7171335585","","Ciné Cool","","5.417822","-4.012078","","","0","","","0","",""
"102822-NODE/7171335586","","Samaké","","5.415269","-4.006281","","","0","","","0","",""
"102822-NODE/7171335587","","Carrefour Angré","","5.414805","-3.995535","","","0","","","0","",""
"102822-NODE/7171335588","","Carrefour Power","","5.425088","-3.98996","","","0","","","0","",""
"102822-NODE/7171335589","","Carrefour Mosquée","","5.441591","-3.98326","","","0","","","0","",""
"102822-NODE/7171335590","","Carrefour Cosim","","5.442465","-3.982089","","","0","","","0","",""
"102822-NODE/7171335591","","Biabou 2","","5.445674","-3.978195","","","0","","","0","",""
"102822-NODE/7171335593","","Biabou 2","","5.445586","-3.978143","","","0","","","0","",""
"102822-NODE/7171335594","","Carrefour Clinique","","5.441138","-3.983797","","","0","","","0","",""
"102822-NODE/7171335595","","Carrefour Cimetière","","5.438464","-3.986534","","","0","","","0","",""
"102822-NODE/7171370581","","Abobo Gendarmerie","","5.426991","-4.020264","","","0","","","0","",""
"102822-NODE/7171370582","","Camp Commando","","5.435105","-4.020341","","","0","","","0","",""
"102822-NODE/7171370583","","Complexe sportif d’Abobo","","5.438312","-4.016667","","","0","","","0","",""
"102822-NODE/7171370584","","Carrefour Bassolé","","5.441126","-4.008724","","","0","","","0","",""
"102822-NODE/7171384785","","Houphouët-Boigny","","5.443493","-4.008837","","","0","","","0","",""
"102822-NODE/7171384786","","Houphouët-Boigny","","5.443555","-4.008771","","","0","","","0","",""
"102822-NODE/7171384787","","Carrefour Zouglou","","5.439699","-4.008612","","","0","","","0","",""
"102822-NODE/7171384788","","Carrefour Commissaire","","5.438391","-4.012272","","","0","","","0","",""
"102822-NODE/7171384789","","Abobo Gare","","5.421493","-4.017657","","","0","","","0","",""
"102822-NODE/7171567234","","Warren Palmeraie","","5.360067","-3.961732","","","0","","","0","",""
"102822-NODE/7171567235","","Pharmacie Rosiers","","5.37368","-3.961654","","","0","","","0","",""
"102822-NODE/7171567236","","CIE 8e Tranche Djibi","","5.38838","-3.975065","","","0","","","0","",""
"102822-NODE/7171567237","","Marché","","5.400634","-3.980293","","","0","","","0","",""
"102822-NODE/7171567239","","22e Arrondissement","","5.398267","-3.99119","","","0","","","0","",""
"102822-NODE/7171567240","","Soleil 3","","5.391087","-3.975657","","","0","","","0","",""
"102822-NODE/7183549114","","Warren Palmeraie","","5.360012","-3.961776","","","0","","","0","",""
"102822-NODE/7183549115","","Garage","","5.367641","-3.963837","","","0","","","0","",""
"102822-NODE/7183549116","","Pharmacie 8e Tranche/ Marché Cocovico","","5.400989","-3.978219","","","0","","","0","",""
"102822-NODE/7183549119","","Cnps","","5.38686","-3.974499","","","0","","","0","",""
"102822-NODE/7183549120","","Groupe Scolaire les Petites Abeilles","","5.382947","-3.969089","","","0","","","0","",""
"102822-NODE/7184140909","","Unilever","","5.282873","-4.008457","","","0","","","0","",""
"102822-NODE/7184140912","","Unilever","","5.283274","-4.0083","","","0","","","0","",""
"102822-NODE/7184140913","","Terminus 19","","5.256055","-3.996807","","","0","","","0","",""
"102822-NODE/7184140914","","Pharmacie Vridi","","5.258354","-3.98192","","","0","","","0","",""
"102822-NODE/7184140915","","Terre rouge","","5.25754","-3.979158","","","0","","","0","",""
"102822-NODE/7184140917","","Terminus Marché de Port-Bouët","","5.256892","-3.964803","","","0","","","0","",""
"102822-NODE/7184205208","","Carrefour Aéroport","","5.247541","-3.943864","","","0","","","0","",""
"102822-NODE/7184205209","","Carrefour Portail Cité","","5.249707","-3.942984","","","0","","","0","",""
"102822-NODE/7184205210","","Depôt Sotra","","5.250752","-3.942546","","","0","","","0","",""
"102822-NODE/7184205211","","Boutique","","5.254781","-3.939611","","","0","","","0","",""
"102822-NODE/7184205212","","Aéroport","","5.253914","-3.934084","","","0","","","0","",""
"102822-NODE/7184205213","","Aéroport - Aeria Maintenance","","5.258178","-3.932297","","","0","","","0","",""
"102822-NODE/7184205214","","Aéroport - Aeria Maintenance","","5.258157","-3.932222","","","0","","","0","",""
"102822-NODE/7184205215","","Ola","","5.256676","-3.932843","","","0","","","0","",""
"102822-NODE/7184205216","","P1","","5.255368","-3.934115","","","0","","","0","",""
"102822-NODE/7184205217","","Aéroport","","5.253642","-3.934146","","","0","","","0","",""
"102822-NODE/7184205218","","Garage","","5.252772","-3.941652","","","0","","","0","",""
"102822-NODE/7184205220","","Carrefour Aéroport","","5.247512","-3.943799","","","0","","","0","",""
"102822-NODE/7187396845","","Grand Marché de Koumassi","","5.293208","-3.959174","","","0","","","0","",""
"102822-NODE/7187396848","","Cimétière de Koumassi","","5.294205","-3.95503","","","0","","","0","",""
"102822-NODE/7187396849","","Pharmacie Campement","","5.304509","-3.945327","","","0","","","0","",""
"102822-NODE/7187396850","","Lycée municipal de Koumassi","","5.312042","-3.945239","","","0","","","0","",""
"102822-NODE/7187396851","","Koumassi Grand Marché","","5.312881","-3.943628","","","0","","","0","",""
"102822-NODE/7187396852","","Centre Médical Social","","5.30964","-3.948197","","","0","","","0","",""
"102822-NODE/7187396853","","Inchallah","","5.298743","-3.95523","","","0","","","0","",""
"102822-NODE/7187396854","","Cimétière de Koumassi","","5.294966","-3.95592","","","0","","","0","",""
"102822-NODE/7187396856","","Grand Marché de Koumassi","","5.293512","-3.957579","","","0","","","0","",""
"102822-NODE/7190927829","","Grand Marché de Koumassi","","5.29332","-3.957733","","","0","","","0","",""
"102822-NODE/7190927830","","Foyer Des Jeunes de Koumassi","","5.290053","-3.962068","","","0","","","0","",""
"102822-NODE/7190927831","","Grand Carrefour de Koumassi - Avant le feu","","5.287564","-3.97036","","","0","","","0","",""
"102822-NODE/7190927832","","Le Réservoir","","5.277217","-3.967002","","","0","","","0","",""
"102822-NODE/7190927833","","Carrefour Ancien Koumassi","","5.276594","-3.966467","","","0","","","0","",""
"102822-NODE/7190927834","","Ancien Koumassi - Terminus","","5.27546","-3.965879","","","0","","","0","",""
"102822-NODE/7190927835","","Carrefour Ancien Koumassi","","5.276683","-3.966931","","","0","","","0","",""
"102822-NODE/7190927836","","Centre Matthew Ray","","5.290392","-3.961285","","","0","","","0","",""
"102822-NODE/7190927837","","Carrefour Ecole Methodiste","","5.291665","-3.957434","","","0","","","0","",""
"102822-NODE/7190927838","","Grand Marché de Koumassi","","5.293927","-3.95621","","","0","","","0","",""
"102822-NODE/7190993874","","Gare de Wôrô-Wôrô d'Anoumabo","","5.306871","-3.96399","","","0","","","0","",""
"102822-NODE/7190993875","","Carrefour Sans fil","","5.302927","-3.963656","","","0","","","0","",""
"102822-NODE/7190993876","","Carrefour Entente","","5.301611","-3.961783","","","0","","","0","",""
"102822-NODE/7190993877","","Carrefour Ecole","","5.299536","-3.960952","","","0","","","0","",""
"102822-NODE/7190993879","","Grand Marché de Koumassi","","5.293865","-3.959643","","","0","","","0","",""
"102822-NODE/7190993880","","Terminus Grand Marché de Koumassi","","5.293675","-3.959673","","","0","","","0","",""
"102822-NODE/7190993881","","Pharmacie Saint François","","5.295148","-3.960046","","","0","","","0","",""
"102822-NODE/7190993882","","Trois Ampoules","","5.297236","-3.962385","","","0","","","0","",""
"102822-NODE/7190993883","","Carrefour Sans fil","","5.302997","-3.963727","","","0","","","0","",""
"102822-NODE/7190993884","","Gare de Wôrô-Wôrô d'Anoumabo","","5.306874","-3.964052","","","0","","","0","",""
"102822-NODE/7191121578","","Grand Marché de Koumassi","","5.293583","-3.957604","","","0","","","0","",""
"102822-NODE/7191121579","","Mosquée Sangaré","","5.307626","-3.940624","","","0","","","0","",""
"102822-NODE/7191121580","","Pharmacie Le Roc","","5.30922","-3.938005","","","0","","","0","",""
"102822-NODE/7191121581","","Koumassi Campement","","5.310553","-3.936301","","","0","","","0","",""
"102822-NODE/7191121582","","Koumassi Campement","","5.310497","-3.936244","","","0","","","0","",""
"102822-NODE/7191121583","","Boulangerie la Baguette","","5.309989","-3.936901","","","0","","","0","",""
"102822-NODE/7191121584","","Commissariat 20ᵉ arrondissement","","5.305425","-3.943389","","","0","","","0","",""
"102822-NODE/7191135685","","Lycée Ste Therèse Mesano","","5.300191","-3.948776","","","0","","","0","",""
"102822-NODE/7191135686","","Maison Blanche Koumasssi","","5.297133","-3.956446","","","0","","","0","",""
"102822-NODE/7191232911","","Grand Marché de Koumassi","","5.293755","-3.956669","","","0","","","0","",""
"102822-NODE/7191232912","","Pharmacie Saint Albert","","5.292142","-3.957473","","","0","","","0","",""
"102822-NODE/7191232913","","Cimétière de Koumassi","","5.292551","-3.955295","","","0","","","0","",""
"102822-NODE/7191232914","","Site des garagistes Koumassi","","5.290181","-3.954726","","","0","","","0","",""
"102822-NODE/7191232915","","Centre de Perfectionnement aux Métiers du Batiment","","5.286592","-3.952354","","","0","","","0","",""
"102822-NODE/7191232917","","Gare de Wôrô-Wôrô Soweto","","5.286014","-3.951369","","","0","","","0","",""
"102822-NODE/7191232918","","Nouveau marché Soweto","","5.28562","-3.951638","","","0","","","0","",""
"102822-NODE/7191232919","","Cimétière de Koumassi","","5.294078","-3.955281","","","0","","","0","",""
"102822-NODE/7191438553","","Trois Ampoules","","5.297104","-3.962197","","","0","","","0","",""
"102822-NODE/7191438554","","Paroisse Saint Etienne de Koumassi","","5.290332","-3.962398","","","0","","","0","",""
"102822-NODE/7191438555","","Hôpital General de Koumassi","","5.286925","-3.968743","","","0","","","0","",""
"102822-NODE/7191438557","","Hôpital General de Koumassi","","5.28691","-3.968834","","","0","","","0","",""
"102822-NODE/7191438558","","Paroisse Saint Etienne de Koumassi","","5.290545","-3.962503","","","0","","","0","",""
"102822-NODE/7643846396","","Église Saint Bernard","","5.369727","-3.980782","","","0","","","0","",""
"102822-NODE/775786985","","Carrefour Philadelphie","","5.331227","-3.957818","","","0","","","0","",""
"102822-NODE/7833549603","","Gare communale Bacongo","","5.296482","-3.954681","","","0","","","0","",""
"102822-NODE/7833549607","","Gare communale Bacongo","","5.296464","-3.954794","","","0","","","0","",""
"102822-NODE/7833694092","","Gare communale Bacongo","","5.296823","-3.955061","","","0","","","0","",""
"102822-NODE/7833694093","","Gelti","","5.288026","-3.965483","","","0","","","0","",""
"102822-NODE/7833694095","","Gelti","","5.288233","-3.965447","","","0","","","0","",""
"102822-NODE/7833694096","","Groupe Scolaire Pépinière","","5.284699","-3.964075","","","0","","","0","",""
"102822-NODE/7833694097","","Carrefour Pharmacie Bethanie","","5.284666","-3.958863","","","0","","","0","",""
"102822-NODE/7834704383","","Akromiambla","","5.3122","-3.952839","","","0","","","0","",""
"102822-NODE/7834704384","","Gelti","","5.288236","-3.965532","","","0","","","0","",""
"102822-NODE/7834718785","","Akromiambla","","5.312234","-3.952876","","","0","","","0","",""
"102822-NODE/7834718787","","Sicogi","","5.288906","-3.96562","","","0","","","0","",""
"102822-NODE/7834785518","","Pharmacie Aniel","","5.29006","-3.962656","","","0","","","0","",""
"102822-NODE/7834816424","","Gelti","","5.288057","-3.965352","","","0","","","0","",""
"102822-NODE/7834816425","","Marché de Bois","","5.28612","-3.952778","","","0","","","0","",""
"102822-NODE/7834816426","","Marché de Bois","","5.28603","-3.952743","","","0","","","0","",""
"102822-NODE/7834873583","","Gare Wôro-Wôrô 9 Kilo","","5.357266","-3.963846","","","0","","","0","",""
"102822-NODE/7834873584","","Akouédo basket","","5.34842","-3.940936","","","0","","","0","",""
"102822-NODE/7834978086","","Gare Wôro-Wôrô 9 Kilo","","5.357423","-3.96403","","","0","","","0","",""
"102822-NODE/7835761635","","Pharmacie St Agathe / Leader Price","","5.35524","-3.960799","","","0","","","0","",""
"102822-NODE/7835761636","","Dc10","","5.329156","-3.951782","","","0","","","0","",""
"102822-NODE/7835761637","","Mosquée Cité Eden","","5.328444","-3.940516","","","0","","","0","",""
"102822-NODE/7835761638","","Dc10","","5.329024","-3.951563","","","0","","","0","",""
"102822-NODE/7835761640","","Mosquée Cité Eden","","5.328347","-3.940522","","","0","","","0","",""
"102822-NODE/7835761641","","Rue Filaho","","5.328345","-3.947846","","","0","","","0","",""
"102822-NODE/7835761642","","Institut Britanique","","5.332898","-3.957495","","","0","","","0","",""
"102822-NODE/7835784412","","Pharmacie Saint-Pierre des Rosées","","5.353852","-3.957892","","","0","","","0","",""
"102822-NODE/7835819027","","Gare de taxi Riviera Bonoumin","","5.358486","-3.965208","","","0","","","0","",""
"102822-NODE/7835819028","","Pharmacie Saint Jean Paul Ii","","5.365377","-3.969132","","","0","","","0","",""
"102822-NODE/7835819029","","Abri 2000","","5.374789","-3.970513","","","0","","","0","",""
"102822-NODE/7835819030","","Abri 2000","","5.374857","-3.970315","","","0","","","0","",""
"102822-NODE/7835819031","","Église des Assemblées de Dieu","","5.370475","-3.968481","","","0","","","0","",""
"102822-NODE/7835819032","","Paul Ndré","","5.367832","-3.967706","","","0","","","0","",""
"102822-NODE/7835819033","","Gare de taxi Riviera Bonoumin","","5.358497","-3.965151","","","0","","","0","",""
"102822-NODE/7835899826","","O'Burger","","5.363315","-3.959706","","","0","","","0","",""
"102822-NODE/7835899827","","Institut de beauté Spa","","5.39422","-3.956993","","","0","","","0","",""
"102822-NODE/7835899828","","CHU Angré","","5.399703","-3.956503","","","0","","","0","",""
"102822-NODE/7835899829","","Station","","5.362889","-3.959368","","","0","","","0","",""
"102822-NODE/7835899830","","Enica","","5.379014","-3.953113","","","0","","","0","",""
"102822-NODE/7835899831","","Pharmacie Val D'Oise","","5.397525","-3.956645","","","0","","","0","",""
"102822-NODE/7835899832","","CHU Angré","","5.399671","-3.95633","","","0","","","0","",""
"102822-NODE/7835947934","","Feu Gestoci","","5.40249","-3.961571","","","0","","","0","",""
"102822-NODE/7835947935","","Cité Diaspora","","5.399727","-3.965065","","","0","","","0","",""
"102822-NODE/7835947937","","Rosier Programme 6","","5.396266","-3.969173","","","0","","","0","",""
"102822-NODE/7835947938","","Chez Miss Zahui","","5.369604","-3.960254","","","0","","","0","",""
"102822-NODE/7836077585","","Station","","5.363017","-3.959714","","","0","","","0","",""
"102822-NODE/7836077586","","Carrefour Guiraud","","5.37154","-3.957734","","","0","","","0","",""
"102822-NODE/7836077587","","Carrefour Belle Côte","","5.383084","-3.968185","","","0","","","0","",""
"102822-NODE/7836077589","","Sgbci","","5.387401","-3.974794","","","0","","","0","",""
"102822-NODE/7836077590","","Immeuble Sylla","","5.392594","-3.976209","","","0","","","0","",""
"102822-NODE/7836077591","","Angré Petro Ivoire","","5.404315","-3.990144","","","0","","","0","",""
"102822-NODE/7836077592","","Angré Petro Ivoire","","5.404447","-3.990511","","","0","","","0","",""
"102822-NODE/7836077593","","Station","","5.363091","-3.959411","","","0","","","0","",""
"102822-NODE/7836121074","","Leader price","","5.339609","-3.975146","","","0","","","0","",""
"102822-NODE/7836121075","","Carrefour Flambeau","","5.340679","-3.974684","","","0","","","0","",""
"102822-NODE/7836121076","","Carrefour marché","","5.345424","-3.974897","","","0","","","0","",""
"102822-NODE/7836121077","","Carrefour garage","","5.34779","-3.975596","","","0","","","0","",""
"102822-NODE/7836121079","","Carrefour marché","","5.34534","-3.974784","","","0","","","0","",""
"102822-NODE/7836121081","","Feu de Leader price","","5.339568","-3.975058","","","0","","","0","",""
